

Reading dataset
Dataset read complete...
n users: 75
n items: 3287
Model intialized
Beginning Training...
cuda
mse loss
Training on GPU: 1 devices
iteration: 15150 - loss: 0.55756
iteration: 15200 - loss: 0.51788
iteration: 15250 - loss: 0.46415
iteration: 15300 - loss: 0.54756
iteration: 15350 - loss: 0.51121
iteration: 15400 - loss: 0.50585
iteration: 15450 - loss: 0.51732
iteration: 15500 - loss: 0.51372
iteration: 15550 - loss: 0.50529
iteration: 15600 - loss: 0.52539
iteration: 15650 - loss: 0.49927
iteration: 15700 - loss: 0.54123
iteration: 15750 - loss: 0.52930
iteration: 15800 - loss: 0.49444
iteration: 15850 - loss: 0.52403
iteration: 15900 - loss: 0.49814
iteration: 15950 - loss: 0.52876
iteration: 16000 - loss: 0.54316
iteration: 16050 - loss: 0.54990
iteration: 16100 - loss: 0.50029
iteration: 16150 - loss: 0.49221
iteration: 16200 - loss: 0.52764
iteration: 16250 - loss: 0.53086
iteration: 16300 - loss: 0.53168
iteration: 16350 - loss: 0.52477
iteration: 16400 - loss: 0.51675
iteration: 16450 - loss: 0.49382
iteration: 16500 - loss: 0.53546
iteration: 16550 - loss: 0.48650
iteration: 16600 - loss: 0.49710
iteration: 16650 - loss: 0.53285
iteration: 16700 - loss: 0.54535
iteration: 16750 - loss: 0.52646
iteration: 16800 - loss: 0.50966
iteration: 16850 - loss: 0.50957
iteration: 16900 - loss: 0.53439
iteration: 16950 - loss: 0.52348
iteration: 17000 - loss: 0.51797
iteration: 17050 - loss: 0.52418
iteration: 17100 - loss: 0.53259
iteration: 17150 - loss: 0.49511
iteration: 17200 - loss: 0.54629
iteration: 17250 - loss: 0.49288
iteration: 17300 - loss: 0.51488
iteration: 17350 - loss: 0.49663
iteration: 17400 - loss: 0.51186
iteration: 17450 - loss: 0.52096
iteration: 17500 - loss: 0.56305
iteration: 17550 - loss: 0.50150
iteration: 17600 - loss: 0.48956
iteration: 17650 - loss: 0.51531
iteration: 17700 - loss: 0.53475
iteration: 17750 - loss: 0.54960
iteration: 17800 - loss: 0.49284
iteration: 17850 - loss: 0.50683
iteration: 17900 - loss: 0.56109
iteration: 17950 - loss: 0.51686
iteration: 18000 - loss: 0.51591
iteration: 18050 - loss: 0.49643
iteration: 18100 - loss: 0.50931
iteration: 18150 - loss: 0.50675
iteration: 18200 - loss: 0.49039
iteration: 18250 - loss: 0.59059
iteration: 18300 - loss: 0.50394
iteration: 18350 - loss: 0.50358
iteration: 18400 - loss: 0.52056
iteration: 18450 - loss: 0.51002
iteration: 18500 - loss: 0.55075
iteration: 18550 - loss: 0.52330
iteration: 18600 - loss: 0.54463
iteration: 18650 - loss: 0.53863
iteration: 18700 - loss: 0.49444
iteration: 18750 - loss: 0.50066
iteration: 18800 - loss: 0.51200
iteration: 18850 - loss: 0.51824
iteration: 18900 - loss: 0.51904
iteration: 18950 - loss: 0.53469
iteration: 19000 - loss: 0.50436
iteration: 19050 - loss: 0.50866
iteration: 19100 - loss: 0.49604
iteration: 19150 - loss: 0.52076
iteration: 19200 - loss: 0.54700
iteration: 19250 - loss: 0.53196
iteration: 19300 - loss: 0.47683
iteration: 19350 - loss: 0.52257
iteration: 19400 - loss: 0.53505
iteration: 19450 - loss: 0.51435
iteration: 19500 - loss: 0.53532
iteration: 19550 - loss: 0.52383
iteration: 19600 - loss: 0.54158
iteration: 19650 - loss: 0.56208
iteration: 19700 - loss: 0.46305
iteration: 19750 - loss: 0.50785
iteration: 19800 - loss: 0.52846
iteration: 19850 - loss: 0.48238
iteration: 19900 - loss: 0.57385
iteration: 19950 - loss: 0.51763
iteration: 20000 - loss: 0.49359
iteration: 20050 - loss: 0.51541
iteration: 20100 - loss: 0.50931
iteration: 20150 - loss: 0.48907
iteration: 20200 - loss: 0.56802
iteration: 20250 - loss: 0.51231
iteration: 20300 - loss: 0.53617
iteration: 20350 - loss: 0.49887
iteration: 20400 - loss: 0.52769
iteration: 20450 - loss: 0.49776
iteration: 20500 - loss: 0.53240
iteration: 20550 - loss: 0.50410
iteration: 20600 - loss: 0.52113
iteration: 20650 - loss: 0.51664
iteration: 20700 - loss: 0.51293
iteration: 20750 - loss: 0.53896
iteration: 20800 - loss: 0.50967
iteration: 20850 - loss: 0.55881
iteration: 20900 - loss: 0.51880
iteration: 20950 - loss: 0.47965
iteration: 21000 - loss: 0.52820
iteration: 21050 - loss: 0.50210
iteration: 21100 - loss: 0.49292
iteration: 21150 - loss: 0.55790
iteration: 21200 - loss: 0.50047
iteration: 21250 - loss: 0.54002
iteration: 21300 - loss: 0.50724
iteration: 21350 - loss: 0.51098
iteration: 21400 - loss: 0.52783
iteration: 21450 - loss: 0.52631
iteration: 21500 - loss: 0.52382
iteration: 21550 - loss: 0.49840
iteration: 21600 - loss: 0.49098
iteration: 21650 - loss: 0.54886
iteration: 21700 - loss: 0.52522
iteration: 21750 - loss: 0.52264
iteration: 21800 - loss: 0.51033
iteration: 21850 - loss: 0.52198
iteration: 21900 - loss: 0.55323
iteration: 21950 - loss: 0.51766
iteration: 22000 - loss: 0.50067
iteration: 22050 - loss: 0.52010
iteration: 22100 - loss: 0.52650
iteration: 22150 - loss: 0.49747
iteration: 22200 - loss: 0.52827
iteration: 22250 - loss: 0.52324
iteration: 22300 - loss: 0.52943
iteration: 22350 - loss: 0.49557
iteration: 22400 - loss: 0.50892
iteration: 22450 - loss: 0.51973
iteration: 22500 - loss: 0.52893
iteration: 22550 - loss: 0.50344
iteration: 22600 - loss: 0.50815
iteration: 22650 - loss: 0.50147
iteration: 22700 - loss: 0.56398
iteration: 22750 - loss: 0.51963
iteration: 22800 - loss: 0.53151
iteration: 22850 - loss: 0.53433
iteration: 22900 - loss: 0.53192
iteration: 22950 - loss: 0.49836
iteration: 23000 - loss: 0.49430
iteration: 23050 - loss: 0.53335
iteration: 23100 - loss: 0.51875
iteration: 23150 - loss: 0.50712
iteration: 23200 - loss: 0.51730
iteration: 23250 - loss: 0.52584
iteration: 23300 - loss: 0.54665
iteration: 23350 - loss: 0.49987
iteration: 23400 - loss: 0.52444
iteration: 23450 - loss: 0.49820
iteration: 23500 - loss: 0.52082
iteration: 23550 - loss: 0.46434
iteration: 23600 - loss: 0.50408
iteration: 23650 - loss: 0.55111
iteration: 23700 - loss: 0.52769
iteration: 23750 - loss: 0.54297
iteration: 23800 - loss: 0.51875
iteration: 23850 - loss: 0.51902
iteration: 23900 - loss: 0.56305
iteration: 23950 - loss: 0.44777
iteration: 24000 - loss: 0.54061
iteration: 24050 - loss: 0.51758
iteration: 24100 - loss: 0.49189
iteration: 24150 - loss: 0.54764
iteration: 24200 - loss: 0.49822
iteration: 24250 - loss: 0.54523
iteration: 24300 - loss: 0.53019
iteration: 24350 - loss: 0.50805
iteration: 24400 - loss: 0.52166
iteration: 24450 - loss: 0.51323
iteration: 24500 - loss: 0.51798
iteration: 24550 - loss: 0.52710
iteration: 24600 - loss: 0.50463
iteration: 24650 - loss: 0.51103
iteration: 24700 - loss: 0.53128
iteration: 24750 - loss: 0.52058
iteration: 24800 - loss: 0.49282
iteration: 24850 - loss: 0.51958
iteration: 24900 - loss: 0.52340
iteration: 24950 - loss: 0.52412
rmse: 1.0264
dcg: 10.4158
